,punti TOT,100Hs_h84-8.50,100Hs_h84-8.50 p,lungo,lungo p,200m,200m p,atleta,link_atleta
844,1750.0,17.3,563.0,4.95,546.0,27.87,641.0,CAGNATI Claudia,https://www.fidal.it/atleta/CAGNATI-Claudia/daiUlpKhcWk%3D
845,1749.0,16.99,598.0,4.88,527.0,28.09,624.0,PIPERNI Elisa,https://www.fidal.it/atleta/PIPERNI-Elisa/f6yRkpKgamk%3D
846,1749.0,18.32,456.0,5.03,567.0,26.83,726.0,VANZOLINI Elena,https://www.fidal.it/atleta/VANZOLINI-Elena/erORkpSnaWo%3D
847,1747.0,16.68,633.0,4.59,451.0,27.6,663.0,BUSI Nicol,https://www.fidal.it/atleta/BUSI-Nicol/dqmRl5inaWc%3D
848,1747.0,16.28,680.0,4.36,393.0,27.46,674.0,CHESSA Emma,https://www.fidal.it/atleta/CHESSA-Emma/eKqRkpefaWw%3D
849,1746.0,14.91,854.0,3.87,279.0,28.23,613.0,VERZEGNASSI Elisa,https://www.fidal.it/atleta/VERZEGNASSI-Elisa/dqmRmJSmb2o%3D
850,1745.0,18.18,470.0,4.51,431.0,25.47,844.0,LUCCHINA Tecla,https://www.fidal.it/atleta/LUCCHINA-Tecla/drKRkpWlcWk%3D
851,1745.0,17.38,554.0,4.96,548.0,27.84,643.0,CHERCHI Gaia,https://www.fidal.it/atleta/CHERCHI-Gaia/dKAAARk5ulaGs%3D
852,1744.0,16.91,607.0,5.02,565.0,28.76,572.0,INSAM Hannah,https://www.fidal.it/atleta/INSAM-Hannah/iaiRk5KlaGw%3D
853,1743.0,18.01,487.0,5.22,620.0,27.94,636.0,CUNEO Luna,https://www.fidal.it/atleta/CUNEO-Luna/dayRkpShcGk%3D
854,1743.0,17.01,595.0,4.92,538.0,28.27,610.0,TESTOLIN Anna,https://www.fidal.it/atleta/TESTOLIN-Anna/drKRkpOna2M%3D
855,1740.0,17.06,590.0,4.7,479.0,27.5,671.0,BOMBARA Corinna,https://www.fidal.it/atleta/BOMBARA-Corinna/dK6RlZSmbms%3D
856,1740.0,16.71,630.0,4.74,490.0,28.14,620.0,CESENA Camilla,https://www.fidal.it/atleta/CESENA-Camilla/eq2RkpKla2k%3D
857,1740.0,16.24,685.0,4.44,413.0,27.86,642.0,LESO Eleonora,https://www.fidal.it/atleta/LESO-Eleonora/eKAAARkpSobWk%3D
858,1739.0,16.43,662.0,4.34,388.0,27.28,689.0,VARAGNOLO Federica,https://www.fidal.it/atleta/VARAGNOLO-Federica/eKqRkpKiaGo%3D
859,1739.0,16.4,666.0,4.18,350.0,26.87,723.0,MARTINELLI Camilla,https://www.fidal.it/atleta/MARTINELLI-Camilla/eayRk5ugaWs%3D
860,1739.0,18.67,422.0,5.0,559.0,26.45,758.0,COLANGELO Alessandra,https://www.fidal.it/atleta/COLANGELO-Alessandra/gauRkpKfbmg%3D
861,1737.0,16.7,631.0,4.85,519.0,28.56,587.0,WALDNER Regina,https://www.fidal.it/atleta/WALDNER-Regina/iaiRk5aga2w%3D
862,1736.0,17.13,582.0,5.12,592.0,28.89,562.0,MALGERI Silvia,https://www.fidal.it/atleta/MALGERI-Silvia/h6iRlpKgaWY%3D
863,1736.0,16.54,649.0,4.63,461.0,28.06,626.0,COFLER Alice,https://www.fidal.it/atleta/COFLER-Alice/d6iRk5WiaGo%3D
864,1734.0,16.93,604.0,4.76,495.0,27.95,635.0,ZOCCOLINI Viola,https://www.fidal.it/atleta/ZOCCOLINI-Viola/fqiRk5SmaWY%3D
865,1733.0,16.91,607.0,4.7,479.0,27.79,647.0,VITIELLO Claudia,https://www.fidal.it/atleta/VITIELLO-Claudia/gK2RkpKib2Q%3D
866,1731.0,19.31,362.0,5.17,606.0,26.39,763.0,BRINGHEN Helene,https://www.fidal.it/atleta/BRINGHEN-Helene/dKqRkpKjamU%3D
867,1731.0,17.77,512.0,4.96,548.0,27.5,671.0,BARROERO Benedetta,https://www.fidal.it/atleta/BARROERO-Benedetta/damRkpaicGU%3D
868,1731.0,17.56,535.0,5.12,592.0,28.35,604.0,LATELLA Fabiola,https://www.fidal.it/atleta/LATELLA-Fabiola/hqiRk5SgaWk%3D
869,1730.0,17.97,492.0,5.04,570.0,27.53,668.0,TROVO' Sara,https://www.fidal.it/atleta/TROVO-Sara/dK6RlpOmbWg%3D
870,1729.0,18.66,423.0,5.28,637.0,27.52,669.0,STORNI Elisa,https://www.fidal.it/atleta/STORNI-Elisa/dquRk5Kfa2Y%3D
871,1728.0,18.87,402.0,5.48,694.0,27.98,632.0,TRAMAGLINO Claudia,https://www.fidal.it/atleta/TRAMAGLINO-Claudia/gKyRkpmmcGo%3D
872,1727.0,18.2,468.0,5.14,598.0,27.62,661.0,FACCHIN Erika,https://www.fidal.it/atleta/FACCHIN-Erika/eKiRlJehbWQ%3D
873,1727.0,16.81,618.0,4.82,511.0,28.42,598.0,PISANU Roberta,https://www.fidal.it/atleta/PISANU-Roberta/iKyRkpSibmg%3D
874,1726.0,17.11,584.0,4.84,516.0,28.06,626.0,KONATE Madine,https://www.fidal.it/atleta/KONATE-Madine/faiSkpShb2o%3D
875,1726.0,16.21,689.0,5.11,589.0,30.5,448.0,URSINI Sara,https://www.fidal.it/atleta/URSINI-Sara/f6qRkpSibGU%3D
876,1725.0,17.57,534.0,4.63,461.0,26.78,730.0,TURNONE Simona,https://www.fidal.it/atleta/TURNONE-Simona/hKiSmpema2o%3D
877,1723.0,19.86,314.0,5.23,623.0,26.13,786.0,LUGARO Camilla,https://www.fidal.it/atleta/LUGARO-Camilla/dayRkpKhbmo%3D
878,1721.0,17.64,526.0,4.66,469.0,26.83,726.0,DELLA GIOVANNA Beatrice,https://www.fidal.it/atleta/DELLA-GIOVANNA-Beatrice/dq2RlZembGw%3D
879,1720.0,16.57,646.0,4.8,506.0,28.81,568.0,BOTTICELLA Andrea,https://www.fidal.it/atleta/BOTTICELLA-Andrea/gKqRkpKibmU%3D
880,1719.0,16.63,639.0,4.51,431.0,27.77,649.0,CREPALDI Elena,https://www.fidal.it/atleta/CREPALDI-Elena/eKuRkpSfaWQ%3D
881,1718.0,16.65,637.0,4.85,519.0,28.9,562.0,RAMELLA Anna,https://www.fidal.it/atleta/RAMELLA-Anna/dq2RlJmhcWg%3D
882,1717.0,18.92,398.0,5.22,620.0,27.15,699.0,FUSARO Alessandra,https://www.fidal.it/atleta/FUSARO-Alessandra/drKRkpejbWQ%3D
883,1717.0,15.56,769.0,4.36,393.0,28.99,555.0,BATTISTONI Elisa,https://www.fidal.it/atleta/BATTISTONI-Elisa/eayRk5ifcWQ%3D
884,1715.0,17.43,549.0,4.95,546.0,28.14,620.0,GARBACCIO BOGIN Sirlene,https://www.fidal.it/atleta/GARBACCIO-BOGIN-Sirlene/dKAAARk5qfcWo%3D
885,1713.0,16.26,683.0,4.38,398.0,27.98,632.0,MASIN Giorgia,https://www.fidal.it/atleta/MASIN-Giorgia/drKRk5Klbmc%3D
886,1713.0,17.55,536.0,5.21,617.0,28.92,560.0,ZAMBRONI Laura,https://www.fidal.it/atleta/ZAMBRONI-Laura/erGRkpKjaGY%3D
887,1707.0,17.3,563.0,5.05,573.0,28.78,571.0,CRISCUOLO Alice,https://www.fidal.it/atleta/CRISCUOLO-Alice/fayRkpOicGY%3D
888,1706.0,16.85,614.0,4.89,530.0,28.9,562.0,VIRENTI Angela,https://www.fidal.it/atleta/VIRENTI-Angela/gKiRlJigcWo%3D
889,1706.0,16.54,649.0,5.04,570.0,29.93,487.0,NEGRO Valentina,https://www.fidal.it/atleta/NEGRO-Valentina/dKAAARkpqhbms%3D
890,1705.0,18.1,478.0,4.53,436.0,26.07,791.0,TINARELLI Laura,https://www.fidal.it/atleta/TINARELLI-Laura/eqiRlpOlbWo%3D
891,1705.0,17.0,596.0,4.5,428.0,27.37,681.0,RAGNI Rebecca,https://www.fidal.it/atleta/RAGNI-Rebecca/f6uRkpOiaWs%3D
892,1705.0,17.26,567.0,5.04,570.0,28.81,568.0,CORONA Cristina,https://www.fidal.it/atleta/CORONA-Cristina/eKmRlJOnbWM%3D
893,1704.0,17.67,523.0,4.6,454.0,26.82,727.0,TARSI Gaia,https://www.fidal.it/atleta/TARSI-Gaia/daqRkpKlaGQ%3D
894,1703.0,17.72,518.0,5.19,612.0,28.75,573.0,VOLINI Marchilia,https://www.fidal.it/atleta/VOLINI-Marchilia/gKiRkpSfbWo%3D
895,1703.0,17.43,549.0,5.05,573.0,28.64,581.0,MONACO Martina,https://www.fidal.it/atleta/MONACO-Martina/drKRkpWgb2U%3D
896,1701.0,17.39,553.0,4.84,516.0,27.99,632.0,CAPPELLETTI Viviana,https://www.fidal.it/atleta/CAPPELLETTI-Viviana/d6iRkpuga2o%3D
897,1700.0,17.13,582.0,4.48,423.0,27.2,695.0,PORCARI Sofia,https://www.fidal.it/atleta/PORCARI-Sofia/eq2RkpOjbWk%3D
898,1700.0,16.7,631.0,4.86,522.0,29.1,547.0,MASIELLO Dalila,https://www.fidal.it/atleta/MASIELLO-Dalila/hKmRkpeia2Q%3D
899,1698.0,16.29,679.0,4.2,355.0,27.59,664.0,MEI Martina,https://www.fidal.it/atleta/MEI-Martina/f6iRmJOhbWs%3D
900,1697.0,17.55,536.0,4.32,384.0,26.23,777.0,FERRERO Cristina,https://www.fidal.it/atleta/FERRERO-Cristina/dKmRk5mfamY%3D
901,1697.0,17.93,496.0,4.66,469.0,26.76,732.0,PAMINI Selena,https://www.fidal.it/atleta/PAMINI-Selena/eqiRlZekaWo%3D
902,1697.0,16.27,682.0,4.5,428.0,28.56,587.0,FUMAGALLI Valentina,https://www.fidal.it/atleta/FUMAGALLI-Valentina/dqiRlpOoaGo%3D
903,1696.0,16.69,632.0,4.5,428.0,27.93,636.0,DOZZO Guendalina,https://www.fidal.it/atleta/DOZZO-Guendalina/eKyRkpqiams%3D
904,1696.0,17.05,591.0,4.45,416.0,27.28,689.0,MANDRINO Elena,https://www.fidal.it/atleta/MANDRINO-Elena/dKmRk5ekcGQ%3D
905,1696.0,16.33,674.0,4.79,503.0,29.48,519.0,CABELLA Simona,https://www.fidal.it/atleta/CABELLA-Simona/damRkpanaGM%3D
906,1694.0,17.06,590.0,4.78,500.0,28.34,604.0,NEGGIA Sabrina,https://www.fidal.it/atleta/NEGGIA-Sabrina/dKAAARk5mjbWg%3D
907,1693.0,17.57,534.0,4.78,500.0,27.65,659.0,SALVADORI Eleonora,https://www.fidal.it/atleta/SALVADORI-Eleonora/faAAARkpKjbWc%3D
908,1692.0,16.32,676.0,3.95,296.0,26.9,720.0,BRUNI Fabiana,https://www.fidal.it/atleta/BRUNI-Fabiana/f6iRl5ema2c%3D
909,1691.0,15.97,718.0,4.73,487.0,29.94,486.0,BORZI' Francesca,https://www.fidal.it/atleta/BORZI-Francesca/h6iRlpSlaGM%3D
910,1691.0,17.62,528.0,4.71,482.0,27.38,681.0,PIRANA Rebecca,https://www.fidal.it/atleta/PIRANA-Rebecca/eKAAARlJKjcWw%3D
911,1690.0,17.94,495.0,5.5,700.0,29.82,495.0,OMOREGIE Eleonora,https://www.fidal.it/atleta/OMOREGIE-Eleonora/eayRk5KjcWw%3D
912,1688.0,16.93,604.0,4.85,519.0,28.85,565.0,DEBORTOLI Chiara,https://www.fidal.it/atleta/DEBORTOLI-Chiara/drKRkpaiaGY%3D
913,1688.0,17.82,507.0,4.86,522.0,27.64,659.0,LUGOBONI Arianna,https://www.fidal.it/atleta/LUGOBONI-Arianna/eKAAARk5ahbGQ%3D
914,1687.0,17.01,595.0,4.93,540.0,29.03,552.0,TAPELLA Giulia,https://www.fidal.it/atleta/TAPELLA-Giulia/dKyRk5ifaGQ%3D
915,1687.0,18.38,450.0,4.73,487.0,26.55,750.0,POZZUOLI Mariagrazia,https://www.fidal.it/atleta/POZZUOLI-Mariagrazia/haiRkpagb2k%3D
916,1687.0,17.41,551.0,4.9,532.0,28.34,604.0,MALOSSI Marina,https://www.fidal.it/atleta/MALOSSI-Marina/eqiRlZaibWo%3D
917,1686.0,15.61,763.0,3.67,235.0,27.29,688.0,MANCINI Francesca,https://www.fidal.it/atleta/MANCINI-Francesca/gaiRk5mkb2w%3D
918,1686.0,17.92,497.0,5.13,595.0,28.47,594.0,FUMAGALLI Glenda,https://www.fidal.it/atleta/FUMAGALLI-Glenda/dq2RmJihcGs%3D
919,1684.0,17.83,506.0,5.08,581.0,28.44,597.0,ANNOVAZZI Alessia,https://www.fidal.it/atleta/ANNOVAZZI-Alessia/jKiRlJSnaWk%3D
920,1682.0,19.36,357.0,4.99,557.0,26.34,768.0,CIOLI Magdalena,https://www.fidal.it/atleta/CIOLI-Magdalena/famRkpOjbGM%3D
921,1682.0,17.48,543.0,4.75,492.0,27.8,647.0,TROPEA Daisy,https://www.fidal.it/atleta/TROPEA-Daisy/faAAARkpahcWw%3D
922,1681.0,17.64,526.0,5.1,587.0,28.82,568.0,GRAMMATICO Fabiana,https://www.fidal.it/atleta/GRAMMATICO-Fabiana/drKRkpShbGM%3D
923,1680.0,17.34,559.0,4.77,498.0,28.1,623.0,RAO GENOVESE Lucrezia,https://www.fidal.it/atleta/RAO-GENOVESE-Lucrezia/h62RkpOicGU%3D
924,1679.0,17.23,571.0,4.42,408.0,27.14,700.0,SANNA Ludovica,https://www.fidal.it/atleta/SANNA-Ludovica/iKmRk5WicGw%3D
925,1678.0,16.93,604.0,4.82,511.0,28.88,563.0,ROSA Lucia,https://www.fidal.it/atleta/ROSA-Lucia/dquRlJOoa2w%3D
926,1678.0,17.96,493.0,5.03,567.0,28.16,618.0,ZUCCA Alice,https://www.fidal.it/atleta/ZUCCA-Alice/eq2RkpOmcGY%3D
927,1678.0,18.0,488.0,5.19,612.0,28.68,578.0,MARELLI Ilaria,https://www.fidal.it/atleta/MARELLI-Ilaria/dquRk5OgcWs%3D
928,1677.0,18.0,488.0,4.84,516.0,27.47,673.0,PALAZZINI Marta,https://www.fidal.it/atleta/PALAZZINI-Marta/e6iRk5SnbWQ%3D
929,1676.0,15.44,784.0,3.57,214.0,27.41,678.0,VILLA Michela,https://www.fidal.it/atleta/VILLA-Michela/dqmRl5OiaWc%3D
930,1676.0,18.94,396.0,5.27,634.0,27.81,646.0,MELCHIOR Cinzia,https://www.fidal.it/atleta/MELCHIOR-Cinzia/eayRk5Oha2U%3D
931,1674.0,17.4,552.0,4.6,454.0,27.54,668.0,DE ANGELIS Cristiana,https://www.fidal.it/atleta/DE-ANGELIS-Cristiana/gK2RkpOkaGc%3D
932,1673.0,16.66,635.0,4.42,408.0,28.01,630.0,MIOTTO Noemi,https://www.fidal.it/atleta/MIOTTO-Noemi/eayRk5WgamU%3D
933,1672.0,16.96,601.0,4.93,540.0,29.31,531.0,CASSELLA Sofia,https://www.fidal.it/atleta/CASSELLA-Sofia/dquRkpajaWs%3D
934,1670.0,17.45,547.0,4.89,530.0,28.49,593.0,LERJEFORS Lisa,https://www.fidal.it/atleta/LERJEFORS-Lisa/iaiRkpiga2s%3D
935,1670.0,16.95,602.0,4.79,503.0,28.86,565.0,DAL CIN Aurora,https://www.fidal.it/atleta/DAL-CIN-Aurora/eKyRk5KlcGk%3D
936,1667.0,15.63,760.0,4.31,381.0,29.38,526.0,SOBCZAK Marcellina,https://www.fidal.it/atleta/SOBCZAK-Marcellina/fqiRk5ihamk%3D
937,1666.0,18.98,392.0,5.22,620.0,27.71,654.0,MIGHELI Elisa,https://www.fidal.it/atleta/MIGHELI-Elisa/dKAAARlJKkaWw%3D
938,1666.0,18.48,440.0,4.92,538.0,27.29,688.0,DELLADDIO Denise,https://www.fidal.it/atleta/DELLADDIO-Denise/iaiRkpmibGY%3D
939,1665.0,18.82,407.0,5.58,723.0,29.26,535.0,CENNI Silvia,https://www.fidal.it/atleta/CENNI-Silvia/eqiRlJqkams%3D
940,1664.0,17.24,570.0,4.59,451.0,27.84,643.0,BECCHI Anna,https://www.fidal.it/atleta/BECCHI-Anna/eqiRlZmfbGs%3D
941,1663.0,19.05,386.0,4.53,436.0,25.5,841.0,NOGARA Elena,https://www.fidal.it/atleta/NOGARA-Elena/jKiRkpOja2Y%3D
942,1662.0,16.57,646.0,4.81,508.0,29.64,508.0,BURDESE Aurora,https://www.fidal.it/atleta/BURDESE-Aurora/daqRkpOgbGY%3D
943,1661.0,16.32,676.0,4.34,388.0,28.43,597.0,SANTUCCI Lucia,https://www.fidal.it/atleta/SANTUCCI-Lucia/gamRkpOgcGw%3D
944,1661.0,17.62,528.0,5.01,562.0,28.78,571.0,GOFFI Chiara,https://www.fidal.it/atleta/GOFFI-Chiara/iaiRk5Sob2U%3D
945,1661.0,17.76,513.0,5.18,609.0,29.2,539.0,PEZZOTTA Paola,https://www.fidal.it/atleta/PEZZOTTA-Paola/dqmRmJihaGY%3D
946,1661.0,18.08,480.0,5.0,559.0,28.11,622.0,TESI Erica,https://www.fidal.it/atleta/TESI-Erica/fbGRkpKlbWw%3D
947,1661.0,18.65,424.0,4.98,554.0,27.35,683.0,PAVONI Stella,https://www.fidal.it/atleta/PAVONI-Stella/eKAAARk5WgaWY%3D
948,1661.0,17.34,559.0,4.64,464.0,27.91,638.0,DI FONZO Silvia,https://www.fidal.it/atleta/DI-FONZO-Silvia/drKRkpimcWM%3D
949,1660.0,16.71,630.0,4.52,433.0,28.44,597.0,LERTORA Mara,https://www.fidal.it/atleta/LERTORA-Mara/damRkpegbmQ%3D
950,1659.0,16.94,603.0,4.06,322.0,26.74,734.0,MARANGONI Michela,https://www.fidal.it/atleta/MARANGONI-Michela/d6iRk5Snb2Y%3D
951,1658.0,18.69,420.0,4.83,514.0,26.86,724.0,MEZZALIRA Ilaria,https://www.fidal.it/atleta/MEZZALIRA-Ilaria/drKRkpSjcGo%3D
952,1658.0,18.65,424.0,5.38,665.0,28.8,569.0,MADONNA Debora,https://www.fidal.it/atleta/MADONNA-Debora/gaiRk5ejaWc%3D
953,1656.0,16.56,647.0,4.11,333.0,27.44,676.0,RIDA Iman,https://www.fidal.it/atleta/RIDA-Iman/fbORkpOmcGw%3D
954,1656.0,17.22,572.0,4.67,472.0,28.24,612.0,PERUGINI Alessia,https://www.fidal.it/atleta/PERUGINI-Alessia/fayRkpigbmg%3D
955,1656.0,18.26,462.0,5.14,598.0,28.45,596.0,SANNA Michela,https://www.fidal.it/atleta/SANNA-Michela/iKiSmZaobWQ%3D
956,1654.0,18.14,474.0,4.81,508.0,27.48,672.0,AGLIAUDI Adelaide,https://www.fidal.it/atleta/AGLIAUDI-Adelaide/dKAAARlJWncWc%3D
957,1651.0,16.39,667.0,4.83,514.0,30.18,470.0,COMI Marta,https://www.fidal.it/atleta/COMI-Marta/dquRk5efamk%3D
958,1650.0,17.56,535.0,4.74,490.0,28.08,625.0,SILANOS Matilde,https://www.fidal.it/atleta/SILANOS-Matilde/drKRk5WncGU%3D
959,1649.0,18.04,484.0,4.68,474.0,27.25,691.0,D'ALESSANDRO Agnese,https://www.fidal.it/atleta/D-ALESSANDRO-Agnese/gaqRkpKkaWQ%3D
960,1648.0,17.64,526.0,5.33,651.0,30.16,471.0,CARAVELLA Lucia,https://www.fidal.it/atleta/CARAVELLA-Lucia/hKiSmJiocWU%3D
961,1648.0,17.88,501.0,5.05,573.0,28.74,574.0,SEMERARO Francesca,https://www.fidal.it/atleta/SEMERARO-Francesca/hK2RkpKkcWg%3D
962,1648.0,17.69,521.0,4.82,511.0,28.19,616.0,PANERO Sara,https://www.fidal.it/atleta/PANERO-Sara/dKyRlJOfamg%3D
963,1647.0,17.96,493.0,4.79,503.0,27.75,651.0,ZENATTI Aurora,https://www.fidal.it/atleta/ZENATTI-Aurora/d6iRk5ejaGs%3D
964,1647.0,17.33,560.0,4.33,386.0,27.13,701.0,CERVARO Anna,https://www.fidal.it/atleta/CERVARO-Anna/eKqRkpajaGk%3D
965,1646.0,18.04,484.0,4.82,511.0,27.75,651.0,DE BERNARDI Federica,https://www.fidal.it/atleta/DE-BERNARDI-Federica/dq2RkpWoa2g%3D
966,1646.0,17.22,572.0,4.97,551.0,29.42,523.0,CHAZALETTES Alice,https://www.fidal.it/atleta/CHAZALETTES-Alice/dK6RlpKgbGY%3D
967,1646.0,17.72,518.0,5.09,584.0,29.14,544.0,COSULICH Benedetta,https://www.fidal.it/atleta/COSULICH-Benedetta/dqyRlpuibGw%3D
968,1645.0,17.16,579.0,4.63,461.0,28.33,605.0,MAROLDI Margherita,https://www.fidal.it/atleta/MAROLDI-Margherita/eKAAARkpiia2o%3D
969,1644.0,17.56,535.0,4.65,466.0,27.85,643.0,BOTTO Matilde benedetta,https://www.fidal.it/atleta/BOTTO-Matilde-benedetta/dKyRlJqlbGc%3D
970,1644.0,17.69,521.0,4.85,519.0,28.35,604.0,BRAY Francesca,https://www.fidal.it/atleta/BRAY-Francesca/e6iRk5mlaGw%3D
971,1643.0,18.37,451.0,5.14,598.0,28.47,594.0,OLIVOTTO Cristina,https://www.fidal.it/atleta/OLIVOTTO-Cristina/eKmRlJWnaWo%3D
972,1641.0,19.05,386.0,5.44,683.0,28.76,572.0,SILVAN Ester,https://www.fidal.it/atleta/SILVAN-Ester/faiRm5ukcGY%3D
973,1640.0,17.3,563.0,4.74,490.0,28.56,587.0,THA Cristina,https://www.fidal.it/atleta/THA-Cristina/dK6RlZSla2w%3D
974,1640.0,17.12,583.0,4.45,416.0,27.87,641.0,DI MEO Cecilia beatrice,https://www.fidal.it/atleta/DI-MEO-Cecilia-beatrice/dq2RmJeicGc%3D
975,1639.0,16.58,645.0,4.52,433.0,28.91,561.0,OSTINELLI Sonia,https://www.fidal.it/atleta/OSTINELLI-Sonia/dquRkpSlbGc%3D
976,1639.0,17.43,549.0,5.03,567.0,29.43,523.0,DE TRIZIO Daniela,https://www.fidal.it/atleta/DE-TRIZIO-Daniela/hKiSmpWjbWQ%3D
977,1637.0,17.87,502.0,4.79,503.0,27.99,632.0,VIGNOLI Ilaria,https://www.fidal.it/atleta/VIGNOLI-Ilaria/famRkpKobWw%3D
978,1635.0,19.83,316.0,5.21,617.0,27.12,702.0,CICCHETTI Giulia,https://www.fidal.it/atleta/CICCHETTI-Giulia/f6iRmZmmaWU%3D
979,1635.0,16.54,649.0,4.18,350.0,27.93,636.0,PISTOLESI Veronica,https://www.fidal.it/atleta/PISTOLESI-Veronica/fayRkpafcGs%3D
980,1633.0,16.89,609.0,4.38,398.0,28.06,626.0,VELLA Giorgia,https://www.fidal.it/atleta/VELLA-Giorgia/drKRk5OjbWg%3D
981,1633.0,16.87,611.0,4.2,355.0,27.55,667.0,STREITBERGER Christina,https://www.fidal.it/atleta/STREITBERGER-Christina/iaiRkpulamM%3D
982,1631.0,17.88,501.0,4.95,546.0,28.6,584.0,PIOTTO Alessia,https://www.fidal.it/atleta/PIOTTO-Alessia/drKRkpanaGs%3D
983,1631.0,16.56,647.0,4.52,433.0,29.05,551.0,LOSURDO Ilia,https://www.fidal.it/atleta/LOSURDO-Ilia/hKmRkpihbWc%3D
984,1630.0,17.18,576.0,4.4,403.0,27.75,651.0,BETTIO Chiara,https://www.fidal.it/atleta/BETTIO-Chiara/eKqRkpilb2s%3D
985,1630.0,17.86,503.0,4.67,472.0,27.7,655.0,TARASCIO Nicoletta,https://www.fidal.it/atleta/TARASCIO-Nicoletta/h7GRkpOlamc%3D
986,1630.0,17.93,496.0,4.92,538.0,28.45,596.0,SCHIAVI Sonia,https://www.fidal.it/atleta/SCHIAVI-Sonia/daiRk5Ombmk%3D
987,1630.0,18.39,449.0,4.72,485.0,27.19,696.0,HINRICHSEN Ilaria,https://www.fidal.it/atleta/HINRICHSEN-Ilaria/daiUlpKhaWU%3D
988,1630.0,17.59,532.0,4.82,511.0,28.57,587.0,LAZZARI Ludovica,https://www.fidal.it/atleta/LAZZARI-Ludovica/eqmRkpekcGo%3D
989,1629.0,17.5,541.0,4.43,411.0,27.42,677.0,PERONA Linda,https://www.fidal.it/atleta/PERONA-Linda/dKAAARlJOfcWY%3D
990,1629.0,14.95,848.0,3.96,299.0,30.0,482.0,CAVALLI Francesca,https://www.fidal.it/atleta/CAVALLI-Francesca/iaiRk5Sjamc%3D
991,1629.0,16.63,639.0,4.38,398.0,28.5,592.0,PERNICONE Elena maria,https://www.fidal.it/atleta/PERNICONE-Elena-maria/dKyRlJuhaGM%3D
992,1628.0,18.21,467.0,4.8,506.0,27.69,655.0,ROSSI Eleonora,https://www.fidal.it/atleta/ROSSI-Eleonora/eqiRlJqjbmc%3D
993,1628.0,17.37,555.0,4.56,443.0,28.01,630.0,KOSTNER Timea,https://www.fidal.it/atleta/KOSTNER-Timea/iaiRk5KnbWY%3D
994,1628.0,16.33,674.0,3.74,250.0,27.09,704.0,VIDONI Marta,https://www.fidal.it/atleta/VIDONI-Marta/eayRk5KkaWg%3D
995,1624.0,17.84,505.0,4.81,508.0,28.25,611.0,CAROLLO Anna,https://www.fidal.it/atleta/CAROLLO-Anna/eK6RkpOocGc%3D
996,1624.0,17.08,587.0,4.56,443.0,28.48,594.0,SERGI Gaia maria,https://www.fidal.it/atleta/SERGI-Gaia-maria/hqiRk5ifaGo%3D
997,1622.0,17.44,548.0,3.9,285.0,26.09,789.0,ANDRIGHETTO Monia,https://www.fidal.it/atleta/ANDRIGHETTO-Monia/eKyRk5OncWc%3D
998,1622.0,17.63,527.0,4.53,436.0,27.65,659.0,ALBERTIN Daniela,https://www.fidal.it/atleta/ALBERTIN-Daniela/eKqRkpSoaWY%3D
999,1622.0,17.55,536.0,4.69,477.0,28.28,609.0,LARDIZZONE Nicoletta,https://www.fidal.it/atleta/LARDIZZONE-Nicoletta/h6uRkpKna2Y%3D
1000,1622.0,16.93,604.0,4.43,411.0,28.31,607.0,THALER Greta,https://www.fidal.it/atleta/THALER-Greta/iaiRk5afb2Y%3D
1001,1621.0,18.22,466.0,4.96,548.0,28.31,607.0,VICENTINI Margherita,https://www.fidal.it/atleta/VICENTINI-Margherita/eKAAARkpumcWU%3D
1002,1620.0,17.18,576.0,4.58,448.0,28.45,596.0,NOLLI Elisa,https://www.fidal.it/atleta/NOLLI-Elisa/eqiRlJmmbGs%3D
1003,1620.0,17.83,506.0,4.04,317.0,26.0,797.0,SCIUTO Elisa maria,https://www.fidal.it/atleta/SCIUTO-Elisa-maria/h6iRkpanaWQ%3D
1004,1619.0,18.5,438.0,5.16,603.0,28.68,578.0,LUCARELLI Giorgia,https://www.fidal.it/atleta/LUCARELLI-Giorgia/f62RkpOhbms%3D
1005,1618.0,16.74,626.0,4.33,386.0,28.32,606.0,BIANCHI Francesca,https://www.fidal.it/atleta/BIANCHI-Francesca/dq2RmJOjaGk%3D
1006,1617.0,18.34,454.0,5.22,620.0,29.15,543.0,NUOZZI Claudia,https://www.fidal.it/atleta/NUOZZI-Claudia/g6mRkpOgaGY%3D
1007,1616.0,17.02,594.0,4.83,514.0,29.64,508.0,ROSCIANO Giulia,https://www.fidal.it/atleta/ROSCIANO-Giulia/dqqRlpuicGo%3D
1008,1615.0,15.73,748.0,3.46,192.0,27.45,675.0,BARCHI Martina,https://www.fidal.it/atleta/BARCHI-Martina/eqyRkpKhaGU%3D
1009,1613.0,18.93,397.0,4.91,535.0,27.38,681.0,GALASCHI Federica,https://www.fidal.it/atleta/GALASCHI-Federica/dqAAARl5OkaGw%3D
1010,1612.0,18.18,470.0,4.85,519.0,28.1,623.0,FULIGNI Giada,https://www.fidal.it/atleta/FULIGNI-Giada/eqyRkpOlb2c%3D
1011,1611.0,19.3,363.0,4.48,423.0,25.68,825.0,LORENZON Anna,https://www.fidal.it/atleta/LORENZON-Anna/eKyRkpqfaGk%3D
1012,1610.0,17.68,522.0,5.13,595.0,29.85,493.0,SCHEICH Elisa,https://www.fidal.it/atleta/SCHEICH-Elisa/iKiRk5uiamY%3D
