punteggio,prestazione,vento,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
420.0,4.6,+0.4,CAPPELLIN Marco,2000,CM,ANA ATL.FELTRE,9 su- 1,Feltre,2014-06-21,https://www.fidal.it/atleta/CAPPELLIN-Marco/eKmRlJambWw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
420.0,4.6,,BARBANTE Lorenzo,1995,CM,ANA ATL.FELTRE,4 se- 1,Feltre,2010-05-15,https://www.fidal.it/atleta/BARBANTE-Lorenzo/eKmRlJOnbms%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
418.0,4.59,,ZANDOMENEGHI Marco,1997,CM,ANA ATL.FELTRE,9 se- 2,Rosa,2012-06-17,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
418.0,4.59,,PICCOLOTTO Yuri,1996,CM,ANA ATL.FELTRE,5 se- 1,Feltre,2010-05-15,https://www.fidal.it/atleta/PICCOLOTTO-Yuri/eKmRlJSfcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
418.0,3.26,,FAORO Valentina,1996,CF,ANA ATL.FELTRE,14 se- 1,Belluno,2010-04-10,https://www.fidal.it/atleta/FAORO-Valentina/eKmRlJSgcWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
418.0,4.59,+0.5,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,24 su- 1,Verona,2012-06-03,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
416.0,4.58,,COLLE Nicola,1996,CM,ANA ATL.FELTRE,6 se- 1,Feltre,2010-05-15,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
416.0,4.58,,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,7 qu- 1,Belluno,2012-08-29,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
416.0,4.58,,DALLA SEGA Andrea,1995,CM,ANA ATL.FELTRE,7 se- 1,Feltre,2010-06-02,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
414.0,4.57,,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,11 su- 1,Villorba,2012-05-26,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
412.0,4.56,+0.0,BONAN Marco,2000,CM,ANA ATL.FELTRE,12 se- 1,Conegliano,2014-09-14,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
412.0,4.56,,COLDEBELLA Diego,1997,CM,ANA ATL.FELTRE,10 se- 1,Belluno,2011-04-17,https://www.fidal.it/atleta/COLDEBELLA-Diego/eKmRlJSicWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
410.0,3.22,,SANGUIN Giulia,1999,CF,ANA ATL.FELTRE,20 se- 1,Valesella Di Cadore,2014-05-03,https://www.fidal.it/atleta/SANGUIN-Giulia/eKmRlJSmbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
410.0,4.55,,DALLA SEGA Andrea,1995,CM,ANA ATL.FELTRE,3 se- 1,Belluno,2009-04-04,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
408.0,3.21,,DOGLIONI Maria,1996,CF,ANA ATL.FELTRE,15 se- 1,Belluno,2010-04-10,https://www.fidal.it/atleta/DOGLIONI-Maria/eKmRlJSfb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
408.0,3.21,+1.2,FONTANA Stefania,1994,AF,ANA ATL.FELTRE,27 su- 1,Verona,2010-05-30,https://www.fidal.it/atleta/FONTANA-Stefania/eKmRlJKob2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
406.0,3.2,,LUZZATTO Sara,2008,CF,ANA ATL.FELTRE,12 su- 1,Agordo,2023-06-25,https://www.fidal.it/atleta/LUZZATTO-Sara/eKmRlJmnamM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
406.0,4.53,,SAADAOUI Omar,2008,CM,ANA ATL.FELTRE,11 su- 1,Verona,2022-06-02,https://www.fidal.it/atleta/SAADAOUI-Omar/eKmRlJimbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
406.0,4.53,,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,11 se- 2,Rosa,2012-06-17,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
404.0,4.52,,CAPRETTA Francesco,2002,CM,ANA ATL.FELTRE,16 se- 1,Agordo,2016-10-15,https://www.fidal.it/atleta/CAPRETTA-Francesco/eKmRlJagcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
402.0,3.18,,PAULETTI Alice,2001,CF,ANA ATL.FELTRE,12 se- 1,Agordo,2015-05-16,https://www.fidal.it/atleta/PAULETTI-Alice/eKmRlJalbmQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
402.0,4.51,,AGOSTINETTO Isacco,1999,CM,ANA ATL.FELTRE,2 su- 1,Feltre,2013-04-06,https://www.fidal.it/atleta/AGOSTINETTO-Isacco/eKyRkpaga2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
402.0,4.51,,SCOPEL Nicola,2008,CM,ANA ATL.FELTRE,12 su- 1,Feltre,2023-10-21,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
400.0,4.5,,AGOSTINETTO Isacco,1999,CM,ANA ATL.FELTRE,6 se- 1,Belluno,2013-05-04,https://www.fidal.it/atleta/AGOSTINETTO-Isacco/eKyRkpaga2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
400.0,4.5,,DALLA SEGA Andrea,1995,CM,ANA ATL.FELTRE,4 se- 1,Feltre,2009-06-20,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
400.0,3.17,,CAZZADOR Livia,2001,CF,ANA ATL.FELTRE,13 se- 1,Agordo,2015-05-16,https://www.fidal.it/atleta/CAZZADOR-Livia/eKmRlJefams%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
400.0,3.17,,CONZ Gioia,2004,CF,ANA ATL.FELTRE,36 se- 1,Valesella,2018-05-05,https://www.fidal.it/atleta/CONZ-Gioia/eKmRlJifa2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
398.0,4.49,,COLLE Nicola,1996,CM,ANA ATL.FELTRE,8 se- 1,Feltre,2010-06-02,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
398.0,4.49,,RECH Martino,2007,CM,ANA ATL.FELTRE,14 su- 1,Verona,2021-06-02,https://www.fidal.it/atleta/RECH-Martino/eKmRlJmgaGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
398.0,3.16,,COMEL Veronica,2000,CF,ANA ATL.FELTRE,12 se- 1,Belluno,2014-05-17,https://www.fidal.it/atleta/COMEL-Veronica/eKmRlJalcGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
396.0,4.48,,VISENTI Matteo,2003,CM,ANA ATL.FELTRE,11 su- 1,Feltre,2017-08-23,https://www.fidal.it/atleta/VISENTI-Matteo/eKmRlJekamw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
396.0,4.48,,BALDISSERI Pietro,2008,CM,ANA ATL.FELTRE,3 su- 1,Alpago,2022-06-18,https://www.fidal.it/atleta/BALDISSERI-Pietro/eKmRlJeocGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
396.0,4.48,,VOICU Ioan alexandru,1997,CM,ANA ATL.FELTRE,6 se- 1,Belluno,2012-05-04,https://www.fidal.it/atleta/VOICU-Ioan-alexandru/eKmRlJWicWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
394.0,4.47,,SAADAOUI Omar,2008,CM,ANA ATL.FELTRE,6 su- 1,Alpago,2022-05-14,https://www.fidal.it/atleta/SAADAOUI-Omar/eKmRlJimbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
392.0,4.46,,ZINGALE Giacomo,1994,CM,ANA ATL.FELTRE,3 su- 1,Longarone,2008-05-25,https://www.fidal.it/atleta/ZINGALE-Giacomo/eKmRlJOnb2k%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
392.0,4.46,,PETITTO Leonardo,2008,CM,ANA ATL.FELTRE,4 su- 1,Alpago,2022-06-18,https://www.fidal.it/atleta/PETITTO-Leonardo/eKmRlJijbmQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
391.0,3.13,,SLONGO Emily,1998,CF,ANA ATL.FELTRE,16 se- 1,Belluno,2013-05-03,https://www.fidal.it/atleta/SLONGO-Emily/eKmRlJagbWQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
389.0,4.45,,SCOPEL Nicola,2008,CM,ANA ATL.FELTRE,7 su- 1,Agordo,2023-06-24,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
387.0,4.44,,GRIS Matteo,2002,CM,ANA ATL.FELTRE,6 su- 1,Feltre,2017-04-01,https://www.fidal.it/atleta/GRIS-Matteo/eKmRlJWibGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
385.0,4.43,,BONAN Marco,2000,CM,ANA ATL.FELTRE,10 se- 1,Valesella Di Cadore,2014-05-03,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
381.0,4.41,,COLDEBELLA Diego,1997,CM,ANA ATL.FELTRE,8 se- 1,Belluno,2011-05-07,https://www.fidal.it/atleta/COLDEBELLA-Diego/eKmRlJSicWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
379.0,4.4,-2.6,GRIS Matteo,2002,AM,ANA ATL.FELTRE,30 se- 1,San Biagio Di Callalta,2018-05-13,https://www.fidal.it/atleta/GRIS-Matteo/eKmRlJWibGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
375.0,4.38,,POLESANA Federico,1994,CM,ANA ATL.FELTRE,4 se- 1,Belluno,2009-10-03,https://www.fidal.it/atleta/POLESANA-Federico/eKmRlJOoaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
373.0,4.37,,BOLZONELLO Sebastiano,2002,CM,ANA ATL.FELTRE,18 su- 1,Feltre,2016-06-25,https://www.fidal.it/atleta/BOLZONELLO-Sebastiano/eKmRlJaocWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
373.0,4.37,,SAADAOUI Omar,2008,CM,ANA ATL.FELTRE,2 su- 1,Agordo,2022-05-22,https://www.fidal.it/atleta/SAADAOUI-Omar/eKmRlJimbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
373.0,4.37,,PETITTO Leonardo,2008,CM,ANA ATL.FELTRE,18 se- 2,Verona,2023-06-02,https://www.fidal.it/atleta/PETITTO-Leonardo/eKmRlJijbmQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
371.0,4.36,+0.3,PERSICO Michele,1998,JM,ANA ATL.FELTRE,29 se- 1,Vicenza,2016-05-08,https://www.fidal.it/atleta/PERSICO-Michele/eKmRlJSmbmw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
371.0,4.36,,SAADAOUI Omar,2008,CM,ANA ATL.FELTRE,7 su- 1,Alpago,2022-06-18,https://www.fidal.it/atleta/SAADAOUI-Omar/eKmRlJimbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
369.0,4.35,,COLLE Nicola,1996,CM,ANA ATL.FELTRE,9 se- 1,Belluno,2011-05-07,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
369.0,4.35,,SAADAOUI Omar,2008,CM,ANA ATL.FELTRE,10 su- 1,Domegge Di Cadore,2022-04-30,https://www.fidal.it/atleta/SAADAOUI-Omar/eKmRlJimbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
367.0,4.34,,BELLUS Riccardo,2008,CM,ANA ATL.FELTRE,11 su- 1,Domegge Di Cadore,2022-04-30,https://www.fidal.it/atleta/BELLUS-Riccardo/eKmRlJekamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
367.0,4.34,+0.0,FERRO Federico,1991,CM,ANA ATL.FELTRE,5 su- 1,Longarone,2005-05-07,https://www.fidal.it/atleta/FERRO-Federico/eKmRlJOgcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
365.0,4.33,,SCOPEL Nicola,2008,CM,ANA ATL.FELTRE,13 su- 1,Verona,2022-06-02,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
365.0,4.33,-0.3,GRIS Matteo,2002,CM,ANA ATL.FELTRE,22 su- 1,Vicenza,2017-06-04,https://www.fidal.it/atleta/GRIS-Matteo/eKmRlJWibGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
363.0,4.32,+0.0,RECH Denis,1992,CM,ANA ATL.FELTRE,16 su- 1,Abano Terme,2006-06-10,https://www.fidal.it/atleta/RECH-Denis/eKmRlJKkcWQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
363.0,4.32,,BOLZONELLO Sebastiano,2002,CM,ANA ATL.FELTRE,8 se- 1,Feltre,2016-04-02,https://www.fidal.it/atleta/BOLZONELLO-Sebastiano/eKmRlJaocWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
361.0,4.31,,ZABOT Alex,1998,CM,ANA ATL.FELTRE,14 se- 1,Bassano Del Grappa,2013-06-02,https://www.fidal.it/atleta/ZABOT-Alex/eKmRlJWnbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
361.0,4.31,,ROSSA Matteo,1998,CM,ANA ATL.FELTRE,8 se- 1,Belluno,2012-05-04,https://www.fidal.it/atleta/ROSSA-Matteo/eKmRlJWoamo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
357.0,4.29,,BOLZONELLO Sebastiano,2002,CM,ANA ATL.FELTRE,10 su- 1,Feltre,2017-04-01,https://www.fidal.it/atleta/BOLZONELLO-Sebastiano/eKmRlJaocWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
355.0,4.28,,BARBANTE Lorenzo,1995,CM,ANA ATL.FELTRE,5 se- 1,Belluno,2009-10-03,https://www.fidal.it/atleta/BARBANTE-Lorenzo/eKmRlJOnbms%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
354.0,2.95,,COLDEBELLA Gloria,2000,EF,ANA ATL.FELTRE,12 se- 1,Belluno,2010-04-17,https://www.fidal.it/atleta/COLDEBELLA-Gloria/eKmRlJSjcGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
353.0,4.27,,GRIS Matteo,2002,CM,ANA ATL.FELTRE,18 se- 1,Agordo,2016-10-15,https://www.fidal.it/atleta/GRIS-Matteo/eKmRlJWibGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
352.0,2.94,,DE BARBA Giulia,1998,CF,ANA ATL.FELTRE,17 se- 1,Belluno,2013-05-03,https://www.fidal.it/atleta/DE-BARBA-Giulia/eKmRlJagcGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
352.0,2.94,,MASET Diletta,2009,CF,ANA ATL.FELTRE,26 se- 1,Verona,2023-06-02,https://www.fidal.it/atleta/MASET-Diletta/eKmRlJqfcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
349.0,4.25,,SCOPEL Nicola,2008,CM,ANA ATL.FELTRE,8 su- 1,Alpago,2022-05-14,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
347.0,4.24,,FAORO Daniele,1996,CM,ANA ATL.FELTRE,10 se- 1,Feltre,2010-06-02,https://www.fidal.it/atleta/FAORO-Daniele/eKmRlJSnbGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
341.0,4.21,,PIZZOLOTTO Edoardo,1996,CM,ANA ATL.FELTRE,11 se- 1,Belluno,2011-05-07,https://www.fidal.it/atleta/PIZZOLOTTO-Edoardo/eKmRlJOnb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
341.0,4.21,,GRIS Matteo,2002,CM,ANA ATL.FELTRE,9 se- 1,Feltre,2016-04-02,https://www.fidal.it/atleta/GRIS-Matteo/eKmRlJWibGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
339.0,4.2,,PETITTO Leonardo,2008,CM,ANA ATL.FELTRE,3 su- 1,Agordo,2022-05-22,https://www.fidal.it/atleta/PETITTO-Leonardo/eKmRlJijbmQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
339.0,4.2,,COLLE Nicola,1996,CM,ANA ATL.FELTRE,5 su- 1,Belluno,2010-05-08,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
330.0,4.16,,POSSAMAI Alberto,2003,CM,ANA ATL.FELTRE,13 su- 1,Feltre,2017-08-23,https://www.fidal.it/atleta/POSSAMAI-Alberto/eKmRlJeka2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
330.0,4.16,,PESCE Riccardo,1996,CM,ANA ATL.FELTRE,11 se- 1,Feltre,2010-06-02,https://www.fidal.it/atleta/PESCE-Riccardo/eKmRlJSnbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
328.0,4.15,,PIZZOLOTTO Edoardo,1996,CM,ANA ATL.FELTRE,5 se- 1,Belluno,2010-04-10,https://www.fidal.it/atleta/PIZZOLOTTO-Edoardo/eKmRlJOnb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
328.0,4.15,,POSSAMAI Alberto,2003,CM,ANA ATL.FELTRE,13 su- 1,Feltre,2017-04-01,https://www.fidal.it/atleta/POSSAMAI-Alberto/eKmRlJeka2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
307.0,2.72,,LUZZATTO Sara,2008,CF,ANA ATL.FELTRE,14 su- 1,Alpago,2022-04-09,https://www.fidal.it/atleta/LUZZATTO-Sara/eKmRlJmnamM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
306.0,4.04,,BOLZONELLO Sebastiano,2002,CM,ANA ATL.FELTRE,4 se- 1,Agordo,2016-05-15,https://www.fidal.it/atleta/BOLZONELLO-Sebastiano/eKmRlJaocWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
304.0,4.03,,BOLZONELLO Sebastiano,2002,CM,ANA ATL.FELTRE,16 se- 1,Agordo,2016-05-01,https://www.fidal.it/atleta/BOLZONELLO-Sebastiano/eKmRlJaocWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
303.0,2.7,,COLDEBELLA Gloria,2000,EF,ANA ATL.FELTRE,10 se- 1,Belluno,2009-10-17,https://www.fidal.it/atleta/COLDEBELLA-Gloria/eKmRlJSjcGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
300.0,4.01,,CORSO Lorenzo,1999,CM,ANA ATL.FELTRE,16 se- 1,Valesella Di Cadore,2014-05-03,https://www.fidal.it/atleta/CORSO-Lorenzo/eKmRlJWkbWc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
298.0,4.0,,FERTONANI Nicolo',2002,CM,ANA ATL.FELTRE,11 se- 1,Feltre,2016-04-02,https://www.fidal.it/atleta/FERTONANI-Nicolo-/eKmRlJefaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
292.0,3.97,,VOICU Ioan alexandru,1997,CM,ANA ATL.FELTRE,11 se- 1,Longarone,2011-05-20,https://www.fidal.it/atleta/VOICU-Ioan-alexandru/eKmRlJWicWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
292.0,3.97,,PETITTO Leonardo,2008,CM,ANA ATL.FELTRE,14 su- 1,Domegge Di Cadore,2022-04-30,https://www.fidal.it/atleta/PETITTO-Leonardo/eKmRlJijbmQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
282.0,3.92,,SCOPEL Nicola,2008,EM,ANA ATL.FELTRE,5 se- 1,Belluno,2018-04-28,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
281.0,2.59,,CHARAF Salma,2002,CF,ANA ATL.FELTRE,21 se- 1,Agordo,2016-05-01,https://www.fidal.it/atleta/CHARAF-Salma/eKmRlJehaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
267.0,2.52,,DE MARCHI Veronica,1994,CF,ANA ATL.FELTRE,8 se- 1,Belluno,2008-10-18,https://www.fidal.it/atleta/DE-MARCHI-Veronica/eKmRlJOmbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
266.0,3.84,+0.0,MAZZOCCO Simone,2006,CM,ANA ATL.FELTRE,3 su- 1,Alpago,2021-09-25,https://www.fidal.it/atleta/MAZZOCCO-Simone/eKmRlJegaGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
266.0,3.84,,SCOPEL Nicola,2008,CM,ANA ATL.FELTRE,15 su- 1,Domegge Di Cadore,2022-04-30,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
264.0,3.83,,PIZZOLOTTO Edoardo,1996,CM,ANA ATL.FELTRE,12 se- 1,Feltre,2010-05-15,https://www.fidal.it/atleta/PIZZOLOTTO-Edoardo/eKmRlJOnb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
258.0,2.48,,ZAPPIA Laura,2001,EF,ANA ATL.FELTRE,14 se- 2,Belluno,2010-04-17,https://www.fidal.it/atleta/ZAPPIA-Laura/eKmRlJSjcGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
244.0,3.73,,CAPRETTA Francesco,2002,CM,ANA ATL.FELTRE,20 se- 1,Agordo,2016-05-01,https://www.fidal.it/atleta/CAPRETTA-Francesco/eKmRlJagcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
242.0,3.72,,MENEGAZZO Giorgio,2009,CM,ANA ATL.FELTRE,16 su- 1,Domegge Di Cadore,2023-04-22,https://www.fidal.it/atleta/MENEGAZZO-Giorgio/eKmRlJeocGQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
242.0,2.4,,MADDALON Clarissa,2001,EF,ANA ATL.FELTRE,18 se- 2,Belluno,2010-04-17,https://www.fidal.it/atleta/MADDALON-Clarissa/eKmRlJSmbmU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
236.0,3.69,,MAHJOUBI Amir mattia,2000,CM,ANA ATL.FELTRE,20 se- 1,Valesella Di Cadore,2014-05-03,https://www.fidal.it/atleta/MAHJOUBI-Amir-mattia/eKmRlJWoaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
230.0,2.34,,DE COL Alessia,2002,EF,ANA ATL.FELTRE,24 se- 2,Belluno,2010-04-17,https://www.fidal.it/atleta/DE-COL-Alessia/eKmRlJSmbmk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
226.0,2.32,,ZAPPIA Laura,2001,EF,ANA ATL.FELTRE,20 se- 1,Belluno,2009-10-17,https://www.fidal.it/atleta/ZAPPIA-Laura/eKmRlJSjcGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
224.0,3.63,,POSSAMAI Alberto,2003,CM,ANA ATL.FELTRE,12 se- 1,Feltre,2017-10-14,https://www.fidal.it/atleta/POSSAMAI-Alberto/eKmRlJeka2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
216.0,3.59,,ISMA Mauro,2003,CM,ANA ATL.FELTRE,16 su- 1,Feltre,2017-04-01,https://www.fidal.it/atleta/ISMA-Mauro/eKmRlJajbmM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
185.0,3.44,,BONAN Marco,2000,EM,ANA ATL.FELTRE,2 se- 1,Belluno,2009-10-17,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
183.0,3.43,,FERTONANI Nicolo',2002,CM,ANA ATL.FELTRE,24 se- 1,Agordo,2016-05-01,https://www.fidal.it/atleta/FERTONANI-Nicolo-/eKmRlJefaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
175.0,3.39,,POSSAMAI Alberto,2003,CM,ANA ATL.FELTRE,17 se- 1,Belluno,2017-07-02,https://www.fidal.it/atleta/POSSAMAI-Alberto/eKmRlJeka2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
169.0,3.36,,SARNO Gioele,2003,CM,ANA ATL.FELTRE,17 su- 1,Feltre,2017-04-01,https://www.fidal.it/atleta/SARNO-Gioele/eKmRlJekb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
167.0,3.35,,COLUSSI Devid,2009,CM,ANA ATL.FELTRE,17 su- 1,Domegge Di Cadore,2023-04-22,https://www.fidal.it/atleta/COLUSSI-Devid/eKmRlJmjams%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
167.0,3.35,,CORSO Lorenzo,1999,CM,ANA ATL.FELTRE,12 se- 1,Belluno,2013-05-04,https://www.fidal.it/atleta/CORSO-Lorenzo/eKmRlJWkbWc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
165.0,3.34,,ZUCCO Federico,1999,EM,ANA ATL.FELTRE,5 se- 1,Belluno,2010-04-17,https://www.fidal.it/atleta/ZUCCO-Federico/eKmRlJSoaGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
142.0,3.22,,BONAN Marco,2000,EM,ANA ATL.FELTRE,4 se- 1,Longarone,2009-05-10,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
133.0,1.86,,ZAPPIA Laura,2001,EF,ANA ATL.FELTRE,19 se- 1,Longarone,2009-05-10,https://www.fidal.it/atleta/ZAPPIA-Laura/eKmRlJSjcGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
